current_round,target_number,recent_5_count,recent_10_count,recent_20_count,total_count,rounds_since_last_seen,is_odd,number_group,label
854,23,1,1,5,107,1,1,3,0
854,24,1,2,4,119,5,0,3,0
854,25,0,1,4,115,8,1,3,0
854,26,0,0,0,112,29,0,3,0
854,27,2,3,3,127,1,1,3,0
854,28,0,0,0,96,37,0,3,1
854,29,0,0,1,113,17,1,3,0
854,30,0,0,2,123,14,0,3,0
854,31,0,0,0,117,22,1,4,0
854,32,0,2,5,112,6,0,4,0
854,33,0,0,0,114,58,1,4,0
854,34,3,4,5,107,2,0,4,0
854,35,1,1,6,117,3,1,4,0
854,36,2,2,6,123,1,0,4,0
854,37,2,3,4,126,1,1,4,0
854,38,0,1,1,108,7,0,4,0
854,39,0,0,1,112,15,1,4,0
854,40,1,2,4,112,4,0,4,0
854,41,2,2,3,120,1,1,5,0
854,42,0,2,3,127,6,0,5,0
854,43,2,2,3,114,3,1,5,1
854,44,0,0,2,117,11,0,5,0
854,45,1,2,3,116,2,1,5,1
855,1,0,1,2,108,7,1,1,0
855,2,0,0,2,83,14,0,1,0
855,3,1,3,3,108,5,1,1,0
855,4,0,2,2,116,6,0,1,0
855,5,1,2,4,116,5,1,1,0
855,6,0,1,1,125,7,0,1,0
855,7,3,5,6,127,1,1,1,0
855,8,0,0,1,114,11,0,1,0
855,9,0,1,3,131,10,1,1,0
855,10,0,0,2,104,12,0,1,0
855,11,1,1,2,116,1,1,2,1
855,12,2,3,5,110,1,0,2,0
855,13,1,3,5,100,3,1,2,0
855,14,1,2,2,96,4,0,2,0
855,15,1,2,3,121,4,1,2,0
855,16,1,1,1,125,3,0,2,0
855,17,0,1,3,114,8,1,2,0
855,18,1,1,1,114,5,0,2,0
855,19,0,0,3,113,12,1,2,0
855,20,1,1,1,109,5,0,2,0
855,21,0,0,4,118,11,1,3,0
855,22,0,0,0,105,31,0,3,1
855,23,1,1,4,107,2,1,3,0
855,24,0,2,4,119,6,0,3,0
855,25,0,1,4,115,9,1,3,0
855,26,0,0,0,112,30,0,3,1
855,27,1,2,3,127,2,1,3,0
855,28,1,1,1,97,1,0,3,0
855,29,0,0,1,113,18,1,3,0
855,30,0,0,2,123,15,0,3,0
855,31,0,0,0,117,23,1,4,0
855,32,0,2,5,112,7,0,4,0
855,33,0,0,0,114,59,1,4,1
855,34,3,3,5,107,3,0,4,0
855,35,1,1,5,117,4,1,4,1
855,36,1,2,6,123,2,0,4,0
855,37,2,3,4,126,2,1,4,0
855,38,0,1,1,108,8,0,4,0
855,39,0,0,1,112,16,1,4,1
855,40,1,2,4,112,5,0,4,0
855,41,1,2,2,120,2,1,5,0
855,42,0,1,3,127,7,0,5,0
855,43,2,3,4,115,1,1,5,0
855,44,0,0,1,117,12,0,5,0
855,45,2,3,4,117,1,1,5,0
856,1,0,1,2,108,8,1,1,0
856,2,0,0,2,83,15,0,1,0
856,3,0,2,3,108,6,1,1,0
856,4,0,2,2,116,7,0,1,0
856,5,0,2,4,116,6,1,1,0
856,6,0,1,1,125,8,0,1,0
856,7,3,4,6,127,2,1,1,0
856,8,0,0,1,114,12,0,1,0
856,9,0,0,2,131,11,1,1,0
856,10,0,0,2,104,13,0,1,0
856,11,2,2,3,117,1,1,2,0
856,12,2,2,5,110,2,0,2,0
856,13,1,2,5,100,4,1,2,0
856,14,1,2,2,96,5,0,2,0
856,15,1,2,2,121,5,1,2,0
856,16,1,1,1,125,4,0,2,0
856,17,0,1,3,114,9,1,2,0
856,18,0,1,1,114,6,0,2,0
856,19,0,0,3,113,13,1,2,0
856,20,0,1,1,109,6,0,2,0
856,21,0,0,3,118,12,1,3,1
856,22,1,1,1,106,1,0,3,0
856,23,1,1,3,107,3,1,3,1
856,24,0,2,4,119,7,0,3,1
856,25,0,1,4,115,10,1,3,0
856,26,1,1,1,113,1,0,3,0
856,27,1,2,3,127,3,1,3,1
856,28,1,1,1,97,2,0,3,0
856,29,0,0,1,113,19,1,3,0
856,30,0,0,2,123,16,0,3,0
856,31,0,0,0,117,24,1,4,0
856,32,0,2,4,112,8,0,4,0
856,33,1,1,1,115,1,1,4,0
856,34,2,3,5,107,4,0,4,0
856,35,2,2,6,118,1,1,4,0
856,36,1,2,5,123,3,0,4,1
856,37,2,3,4,126,3,1,4,0
856,38,0,1,1,108,9,0,4,0
856,39,1,1,2,113,1,1,4,0
856,40,0,2,4,112,6,0,4,0
856,41,1,2,2,120,3,1,5,0
856,42,0,1,3,127,8,0,5,0
856,43,2,3,4,115,2,1,5,0
856,44,0,0,1,117,13,0,5,1
856,45,2,2,4,117,2,1,5,0
857,1,0,1,2,108,9,1,1,0
857,2,0,0,1,83,16,0,1,0
857,3,0,1,3,108,7,1,1,0
857,4,0,2,2,116,8,0,1,0
857,5,0,2,4,116,7,1,1,0
857,6,0,1,1,125,9,0,1,0
857,7,2,3,6,127,3,1,1,0
857,8,0,0,1,114,13,0,1,0
857,9,0,0,1,131,12,1,1,0
857,10,0,0,2,104,14,0,1,0
857,11,2,2,3,117,2,1,2,0
857,12,2,2,5,110,3,0,2,0
857,13,1,1,4,100,5,1,2,0
857,14,0,2,2,96,6,0,2,1
857,15,0,2,2,121,6,1,2,0
857,16,1,1,1,125,5,0,2,1
857,17,0,1,2,114,10,1,2,0
857,18,0,1,1,114,7,0,2,0
857,19,0,0,3,113,14,1,2,0
857,20,0,1,1,109,7,0,2,0
857,21,1,1,4,119,1,1,3,1
857,22,1,1,1,106,2,0,3,0
857,23,2,2,3,108,1,1,3,0
857,24,1,3,5,120,1,0,3,0
857,25,0,0,3,115,11,1,3,0
857,26,1,1,1,113,2,0,3,0
857,27,2,3,4,128,1,1,3,0
857,28,1,1,1,97,3,0,3,0
857,29,0,0,1,113,20,1,3,0
857,30,0,0,2,123,17,0,3,0
857,31,0,0,0,117,25,1,4,0
857,32,0,1,4,112,9,0,4,0
857,33,1,1,1,115,2,1,4,0
857,34,1,3,5,107,5,0,4,0
857,35,1,2,6,118,2,1,4,1
857,36,2,3,6,124,1,0,4,0
857,37,2,2,4,126,4,1,4,1
857,38,0,1,1,108,10,0,4,0
857,39,1,1,2,113,2,1,4,1
857,40,0,2,4,112,7,0,4,0
857,41,1,2,2,120,4,1,5,0
857,42,0,1,3,127,9,0,5,0
857,43,1,3,4,115,3,1,5,0
857,44,1,1,2,118,1,0,5,0
857,45,2,2,4,117,3,1,5,0
858,1,0,1,2,108,10,1,1,0
858,2,0,0,1,83,17,0,1,0
858,3,0,1,3,108,8,1,1,0
858,4,0,1,2,116,9,0,1,0
858,5,0,2,4,116,8,1,1,0
858,6,0,1,1,125,10,0,1,0
858,7,2,3,6,127,4,1,1,0
858,8,0,0,1,114,14,0,1,0
858,9,0,0,1,131,13,1,1,0
858,10,0,0,2,104,15,0,1,0
858,11,2,2,3,117,3,1,2,0
858,12,1,2,5,110,4,0,2,0
858,13,0,1,4,100,6,1,2,0
858,14,1,3,3,97,1,0,2,0
858,15,0,1,2,121,7,1,2,0
858,16,1,2,2,126,1,0,2,0
858,17,0,0,2,114,11,1,2,1
858,18,0,1,1,114,8,0,2,0
858,19,0,0,2,113,15,1,2,0
858,20,0,1,1,109,8,0,2,0
858,21,2,2,5,120,1,1,3,0
858,22,1,1,1,106,3,0,3,0
858,23,2,2,3,108,2,1,3,0
858,24,1,2,5,120,2,0,3,1
858,25,0,0,3,115,12,1,3,0
858,26,1,1,1,113,3,0,3,1
858,27,2,3,4,128,2,1,3,0
858,28,1,1,1,97,4,0,3,0
858,29,0,0,0,113,21,1,3,1
858,30,0,0,2,123,18,0,3,0
858,31,0,0,0,117,26,1,4,0
858,32,0,1,3,112,10,0,4,0
858,33,1,1,1,115,3,1,4,0
858,34,0,3,5,107,6,0,4,0
858,35,2,3,6,119,1,1,4,0
858,36,2,3,5,124,2,0,4,1
858,37,2,3,5,127,1,1,4,0
858,38,0,0,1,108,11,0,4,0
858,39,2,2,3,114,1,1,4,0
858,40,0,1,4,112,8,0,4,0
858,41,1,2,2,120,5,1,5,0
858,42,0,1,3,127,10,0,5,1
858,43,1,3,4,115,4,1,5,0
858,44,1,1,2,118,2,0,5,0
858,45,1,2,3,117,4,1,5,0
859,1,0,0,2,108,11,1,1,0
859,2,0,0,1,83,18,0,1,1
859,3,0,1,3,108,9,1,1,1
859,4,0,1,2,116,10,0,1,0
859,5,0,1,4,116,9,1,1,0
859,6,0,0,1,125,11,0,1,0
859,7,1,3,6,127,5,1,1,0
859,8,0,0,1,114,15,0,1,0
859,9,0,0,1,131,14,1,1,1
859,10,0,0,2,104,16,0,1,0
859,11,2,2,3,117,4,1,2,0
859,12,1,2,4,110,5,0,2,0
859,13,0,1,4,100,7,1,2,0
859,14,1,2,3,97,2,0,2,0
859,15,0,1,2,121,8,1,2,0
859,16,1,2,2,126,2,0,2,0
859,17,1,1,3,115,1,1,2,0
859,18,0,1,1,114,9,0,2,0
859,19,0,0,2,113,16,1,2,1
859,20,0,1,1,109,9,0,2,0
859,21,2,2,4,120,2,1,3,0
859,22,1,1,1,106,4,0,3,0
859,23,1,2,2,108,3,1,3,0
859,24,2,3,6,121,1,0,3,0
859,25,0,0,3,115,13,1,3,0
859,26,2,2,2,114,1,0,3,0
859,27,1,3,4,128,3,1,3,0
859,28,1,1,1,97,5,0,3,0
859,29,1,1,1,114,1,1,3,0
859,30,0,0,1,123,19,0,3,0
859,31,0,0,0,117,27,1,4,0
859,32,0,0,3,112,11,0,4,0
859,33,1,1,1,115,4,1,4,0
859,34,0,3,5,107,7,0,4,1
859,35,2,3,5,119,2,1,4,0
859,36,2,4,6,125,1,0,4,0
859,37,1,3,4,127,2,1,4,0
859,38,0,0,1,108,12,0,4,0
859,39,2,2,3,114,2,1,4,1
859,40,0,1,4,112,9,0,4,0
859,41,0,2,2,120,6,1,5,0
859,42,1,1,4,128,1,0,5,0
859,43,1,3,4,115,5,1,5,0
859,44,1,1,2,118,3,0,5,0
859,45,1,2,3,117,5,1,5,0
860,1,0,0,2,108,12,1,1,1
860,2,1,1,2,84,1,0,1,1
860,3,1,2,4,109,1,1,1,0
860,4,0,0,2,116,11,0,1,0
860,5,0,1,3,116,10,1,1,0
860,6,0,0,1,125,12,0,1,0
860,7,0,3,6,127,6,1,1,0
860,8,0,0,1,114,16,0,1,0
860,9,1,1,2,132,1,1,1,0
860,10,0,0,1,104,17,0,1,0
860,11,1,2,2,117,5,1,2,0
860,12,0,2,4,110,6,0,2,0
860,13,0,1,4,100,8,1,2,0
860,14,1,2,3,97,3,0,2,1
860,15,0,1,2,121,9,1,2,1
860,16,1,2,2,126,3,0,2,0
860,17,1,1,3,115,2,1,2,0
860,18,0,1,1,114,10,0,2,0
860,19,1,1,3,114,1,1,2,0
860,20,0,1,1,109,10,0,2,1
860,21,2,2,4,120,3,1,3,1
860,22,1,1,1,106,5,0,3,0
860,23,1,2,2,108,4,1,3,0
860,24,2,2,6,121,2,0,3,0
860,25,0,0,3,115,14,1,3,0
860,26,2,2,2,114,2,0,3,0
860,27,1,2,4,128,4,1,3,0
860,28,0,1,1,97,6,0,3,0
860,29,1,1,1,114,2,1,3,0
860,30,0,0,1,123,20,0,3,0
860,31,0,0,0,117,28,1,4,0
860,32,0,0,3,112,12,0,4,0
860,33,1,1,1,115,5,1,4,0
860,34,1,4,5,108,1,0,4,0
860,35,2,3,5,119,3,1,4,0
860,36,2,3,5,125,2,0,4,0
860,37,1,3,4,127,3,1,4,0
860,38,0,0,1,108,13,0,4,0
860,39,3,3,3,115,1,1,4,0
860,40,0,1,4,112,10,0,4,0
860,41,0,1,2,120,7,1,5,0
860,42,1,1,4,128,2,0,5,0
860,43,0,2,4,115,6,1,5,0
860,44,1,1,2,118,4,0,5,0
860,45,0,2,3,117,6,1,5,0
861,1,1,1,2,109,1,1,1,0
861,2,2,2,3,85,1,0,1,0
861,3,1,1,4,109,2,1,1,0
861,4,0,0,2,116,12,0,1,0
861,5,0,0,3,116,11,1,1,0
861,6,0,0,1,125,13,0,1,0
861,7,0,3,6,127,7,1,1,0
861,8,0,0,1,114,17,0,1,0
861,9,1,1,2,132,2,1,1,0
861,10,0,0,1,104,18,0,1,1
861,11,0,2,2,117,6,1,2,0
861,12,0,2,4,110,7,0,2,0
861,13,0,1,4,100,9,1,2,0
861,14,2,3,4,98,1,0,2,0
861,15,1,2,3,122,1,1,2,0
861,16,1,2,2,126,4,0,2,0
861,17,1,1,2,115,3,1,2,0
861,18,0,0,1,114,11,0,2,0
861,19,1,1,2,114,2,1,2,0
861,20,1,1,2,110,1,0,2,0
861,21,3,3,5,121,1,1,3,0
861,22,0,1,1,106,6,0,3,0
861,23,1,2,2,108,5,1,3,0
861,24,2,2,5,121,3,0,3,0
861,25,0,0,3,115,15,1,3,0
861,26,1,2,2,114,3,0,3,0
861,27,1,2,4,128,5,1,3,0
861,28,0,1,1,97,7,0,3,0
861,29,1,1,1,114,3,1,3,0
861,30,0,0,0,123,21,0,3,0
861,31,0,0,0,117,29,1,4,0
861,32,0,0,3,112,13,0,4,0
861,33,0,1,1,115,6,1,4,1
861,34,1,3,5,108,2,0,4,0
861,35,1,3,4,119,4,1,4,0
861,36,2,3,5,125,3,0,4,1
861,37,1,3,4,127,4,1,4,1
861,38,0,0,1,108,14,0,4,0
861,39,2,3,3,115,2,1,4,0
861,40,0,0,4,112,11,0,4,0
861,41,0,1,2,120,8,1,5,0
861,42,1,1,4,128,3,0,5,1
861,43,0,2,4,115,7,1,5,0
861,44,1,1,2,118,5,0,5,0
861,45,0,2,3,117,7,1,5,1
862,1,1,1,2,109,2,1,1,0
862,2,2,2,2,85,2,0,1,0
862,3,1,1,4,109,3,1,1,1
862,4,0,0,2,116,13,0,1,0
862,5,0,0,3,116,12,1,1,0
862,6,0,0,1,125,14,0,1,0
862,7,0,2,6,127,8,1,1,0
862,8,0,0,1,114,18,0,1,0
862,9,1,1,2,132,3,1,1,1
862,10,1,1,2,105,1,0,1,1
862,11,0,2,2,117,7,1,2,0
862,12,0,2,3,110,8,0,2,0
862,13,0,1,4,100,10,1,2,0
862,14,2,2,4,98,2,0,2,0
862,15,1,1,3,122,2,1,2,0
862,16,1,2,2,126,5,0,2,0
862,17,1,1,2,115,4,1,2,1
862,18,0,0,1,114,12,0,2,0
862,19,1,1,2,114,3,1,2,0
862,20,1,1,2,110,2,0,2,0
862,21,2,3,5,121,2,1,3,0
862,22,0,1,1,106,7,0,3,0
862,23,0,2,2,108,6,1,3,1
862,24,1,2,4,121,4,0,3,0
862,25,0,0,2,115,16,1,3,0
862,26,1,2,2,114,4,0,3,0
862,27,0,2,4,128,6,1,3,0
862,28,0,1,1,97,8,0,3,0
862,29,1,1,1,114,4,1,3,0
862,30,0,0,0,123,22,0,3,1
862,31,0,0,0,117,30,1,4,0
862,32,0,0,3,112,14,0,4,0
862,33,1,2,2,116,1,1,4,0
862,34,1,2,5,108,3,0,4,0
862,35,1,2,4,119,5,1,4,0
862,36,2,4,6,126,1,0,4,0
862,37,2,4,5,128,1,1,4,0
862,38,0,0,1,108,15,0,4,0
862,39,2,3,3,115,3,1,4,0
862,40,0,0,3,112,12,0,4,0
862,41,0,1,2,120,9,1,5,0
862,42,2,2,4,129,1,0,5,0
862,43,0,1,4,115,8,1,5,0
862,44,0,1,2,118,6,0,5,0
862,45,1,3,4,118,1,1,5,0
863,1,1,1,2,109,3,1,1,0
863,2,2,2,2,85,3,0,1,0
863,3,2,2,5,110,1,1,1,0
863,4,0,0,2,116,14,0,1,0
863,5,0,0,2,116,13,1,1,0
863,6,0,0,1,125,15,0,1,1
863,7,0,2,6,127,9,1,1,0
863,8,0,0,1,114,19,0,1,0
863,9,2,2,3,133,1,1,1,0
863,10,2,2,3,106,1,0,1,0
863,11,0,2,2,117,8,1,2,0
863,12,0,1,3,110,9,0,2,0
863,13,0,0,3,100,11,1,2,0
863,14,1,2,4,98,3,0,2,0
863,15,1,1,3,122,3,1,2,1
863,16,0,1,2,126,6,0,2,1
863,17,2,2,3,116,1,1,2,1
863,18,0,0,1,114,13,0,2,0
863,19,1,1,2,114,4,1,2,0
863,20,1,1,2,110,3,0,2,1
863,21,1,3,4,121,3,1,3,0
863,22,0,1,1,106,8,0,3,0
863,23,1,3,3,109,1,1,3,0
863,24,1,2,4,121,5,0,3,0
863,25,0,0,1,115,17,1,3,0
863,26,1,2,2,114,5,0,3,0
863,27,0,2,4,128,7,1,3,0
863,28,0,1,1,97,9,0,3,0
863,29,1,1,1,114,5,1,3,0
863,30,1,1,1,124,1,0,3,0
863,31,0,0,0,117,31,1,4,0
863,32,0,0,3,112,15,0,4,0
863,33,1,2,2,116,2,1,4,0
863,34,1,1,5,108,4,0,4,0
863,35,0,2,3,119,6,1,4,0
863,36,2,4,6,126,2,0,4,0
863,37,1,3,5,128,2,1,4,0
863,38,0,0,1,108,16,0,4,1
863,39,1,3,3,115,4,1,4,0
863,40,0,0,3,112,13,0,4,0
863,41,0,1,2,120,10,1,5,0
863,42,2,2,4,129,2,0,5,0
863,43,0,1,3,115,9,1,5,0
863,44,0,1,2,118,7,0,5,0
863,45,1,2,4,118,2,1,5,0
864,1,1,1,2,109,4,1,1,0
864,2,2,2,2,85,4,0,1,0
864,3,2,2,5,110,2,1,1,0
864,4,0,0,2,116,15,0,1,0
864,5,0,0,2,116,14,1,1,1
864,6,1,1,2,126,1,0,1,0
864,7,0,1,6,127,10,1,1,0
864,8,0,0,1,114,20,0,1,0
864,9,2,2,3,133,2,1,1,0
864,10,2,2,2,106,2,0,1,0
864,11,0,2,2,117,9,1,2,0
864,12,0,1,3,110,10,0,2,0
864,13,0,0,3,100,12,1,2,0
864,14,1,2,4,98,4,0,2,1
864,15,2,2,4,123,1,1,2,0
864,16,1,2,3,127,1,0,2,0
864,17,2,3,4,117,1,1,2,0
864,18,0,0,1,114,14,0,2,0
864,19,1,1,1,114,5,1,2,0
864,20,2,2,3,111,1,0,2,0
864,21,1,3,4,121,4,1,3,1
864,22,0,1,1,106,9,0,3,0
864,23,1,2,3,109,2,1,3,0
864,24,0,2,4,121,6,0,3,0
864,25,0,0,1,115,18,1,3,0
864,26,0,2,2,114,6,0,3,1
864,27,0,1,4,128,8,1,3,0
864,28,0,1,1,97,10,0,3,0
864,29,0,1,1,114,6,1,3,0
864,30,1,1,1,124,2,0,3,0
864,31,0,0,0,117,32,1,4,1
864,32,0,0,2,112,16,0,4,0
864,33,1,2,2,116,3,1,4,0
864,34,1,1,5,108,5,0,4,0
864,35,0,2,3,119,7,1,4,0
864,36,1,3,5,126,3,0,4,0
864,37,1,2,5,128,3,1,4,1
864,38,1,1,2,109,1,0,4,0
864,39,1,3,3,115,5,1,4,0
864,40,0,0,2,112,14,0,4,0
864,41,0,0,2,120,11,1,5,0
864,42,1,2,4,129,3,0,5,0
864,43,0,1,3,115,10,1,5,0
864,44,0,1,1,118,8,0,5,0
864,45,1,2,4,118,3,1,5,0
865,1,1,1,2,109,5,1,1,0
865,2,1,2,2,85,5,0,1,0
865,3,1,2,5,110,3,1,1,1
865,4,0,0,2,116,16,0,1,0
865,5,1,1,3,117,1,1,1,0
865,6,1,1,2,126,2,0,1,0
865,7,0,0,5,127,11,1,1,1
865,8,0,0,0,114,21,0,1,0
865,9,1,2,3,133,3,1,1,0
865,10,2,2,2,106,3,0,1,0
865,11,0,1,2,117,10,1,2,0
865,12,0,0,3,110,11,0,2,0
865,13,0,0,3,100,13,1,2,0
865,14,2,3,5,99,1,0,2,0
865,15,2,2,4,123,2,1,2,0
865,16,1,2,3,127,2,0,2,0
865,17,2,3,4,117,2,1,2,0
865,18,0,0,1,114,15,0,2,0
865,19,0,1,1,114,6,1,2,0
865,20,2,2,3,111,2,0,2,1
865,21,2,4,4,122,1,1,3,0
865,22,0,1,1,106,10,0,3,0
865,23,1,2,3,109,3,1,3,0
865,24,0,2,4,121,7,0,3,0
865,25,0,0,1,115,19,1,3,0
865,26,1,3,3,115,1,0,3,0
865,27,0,1,3,128,9,1,3,0
865,28,0,0,1,97,11,0,3,0
865,29,0,1,1,114,7,1,3,0
865,30,1,1,1,124,3,0,3,0
865,31,1,1,1,118,1,1,4,0
865,32,0,0,2,112,17,0,4,1
865,33,1,2,2,116,4,1,4,0
865,34,0,1,4,108,6,0,4,0
865,35,0,2,3,119,8,1,4,0
865,36,1,3,5,126,4,0,4,0
865,37,2,3,6,129,1,1,4,1
865,38,1,1,2,109,2,0,4,0
865,39,0,3,3,115,6,1,4,1
865,40,0,0,2,112,15,0,4,0
865,41,0,0,2,120,12,1,5,0
865,42,1,2,3,129,4,0,5,0
865,43,0,0,3,115,11,1,5,0
865,44,0,1,1,118,9,0,5,0
865,45,1,1,4,118,4,1,5,0
866,1,0,1,2,109,6,1,1,0
866,2,0,2,2,85,6,0,1,0
866,3,2,3,5,111,1,1,1,0
866,4,0,0,2,116,17,0,1,1
866,5,1,1,3,117,2,1,1,0
866,6,1,1,2,126,3,0,1,1
866,7,1,1,5,128,1,1,1,0
866,8,0,0,0,114,22,0,1,0
866,9,1,2,2,133,4,1,1,0
866,10,2,2,2,106,4,0,1,0
866,11,0,0,2,117,11,1,2,0
866,12,0,0,2,110,12,0,2,0
866,13,0,0,2,100,14,1,2,0
866,14,1,3,5,99,2,0,2,0
866,15,1,2,4,123,3,1,2,0
866,16,1,2,3,127,3,0,2,0
866,17,2,3,4,117,3,1,2,0
866,18,0,0,1,114,16,0,2,0
866,19,0,1,1,114,7,1,2,0
866,20,2,3,4,112,1,0,2,0
866,21,1,4,4,122,2,1,3,0
866,22,0,0,1,106,11,0,3,1
866,23,1,2,3,109,4,1,3,1
866,24,0,2,4,121,8,0,3,0
866,25,0,0,1,115,20,1,3,1
866,26,1,2,3,115,2,0,3,0
866,27,0,1,3,128,10,1,3,0
866,28,0,0,1,97,12,0,3,1
866,29,0,1,1,114,8,1,3,0
866,30,1,1,1,124,4,0,3,0
866,31,1,1,1,118,2,1,4,0
866,32,1,1,3,113,1,0,4,0
866,33,1,1,2,116,5,1,4,0
866,34,0,1,4,108,7,0,4,0
866,35,0,1,3,119,9,1,4,0
866,36,1,3,5,126,5,0,4,0
866,37,3,4,7,130,1,1,4,0
866,38,1,1,2,109,3,0,4,0
866,39,1,3,4,116,1,1,4,0
866,40,0,0,2,112,16,0,4,0
866,41,0,0,2,120,13,1,5,0
866,42,1,2,3,129,5,0,5,0
866,43,0,0,3,115,12,1,5,0
866,44,0,1,1,118,10,0,5,0
866,45,1,1,3,118,5,1,5,0
867,1,0,1,2,109,7,1,1,1
867,2,0,2,2,85,7,0,1,0
867,3,2,3,4,111,2,1,1,0
867,4,1,1,3,117,1,0,1,0
867,5,1,1,3,117,3,1,1,0
867,6,2,2,3,127,1,0,1,0
867,7,1,1,4,128,2,1,1,0
867,8,0,0,0,114,23,0,1,1
867,9,1,2,2,133,5,1,1,0
867,10,1,2,2,106,5,0,1,0
867,11,0,0,2,117,12,1,2,0
867,12,0,0,2,110,13,0,2,0
867,13,0,0,1,100,15,1,2,0
867,14,1,3,5,99,3,0,2,0
867,15,1,2,4,123,4,1,2,1
867,16,1,2,3,127,4,0,2,0
867,17,2,3,4,117,4,1,2,0
867,18,0,0,1,114,17,0,2,0
867,19,0,1,1,114,8,1,2,0
867,20,2,3,4,112,2,0,2,0
867,21,1,3,4,122,3,1,3,0
867,22,1,1,2,107,1,0,3,0
867,23,2,2,4,110,1,1,3,0
867,24,0,1,4,121,9,0,3,0
867,25,1,1,1,116,1,1,3,1
867,26,1,2,3,115,3,0,3,0
867,27,0,0,3,128,11,1,3,0
867,28,1,1,2,98,1,0,3,0
867,29,0,1,1,114,9,1,3,0
867,30,1,1,1,124,5,0,3,0
867,31,1,1,1,118,3,1,4,0
867,32,1,1,2,113,2,0,4,0
867,33,0,1,2,116,6,1,4,0
867,34,0,1,4,108,8,0,4,0
867,35,0,1,3,119,10,1,4,0
867,36,0,2,5,126,6,0,4,0
867,37,2,4,6,130,2,1,4,0
867,38,1,1,2,109,4,0,4,0
867,39,1,3,4,116,2,1,4,1
867,40,0,0,2,112,17,0,4,0
867,41,0,0,2,120,14,1,5,0
867,42,0,2,3,129,6,0,5,1
867,43,0,0,3,115,13,1,5,0
867,44,0,0,1,118,11,0,5,0
867,45,0,1,3,118,6,1,5,0
868,1,1,2,3,110,1,1,1,0
868,2,0,2,2,85,8,0,1,0
868,3,1,3,4,111,3,1,1,1
868,4,1,1,2,117,2,0,1,0
868,5,1,1,3,117,4,1,1,0
868,6,2,2,3,127,2,0,1,0
868,7,1,1,4,128,3,1,1,0
868,8,1,1,1,115,1,0,1,0
868,9,0,2,2,133,6,1,1,0
868,10,0,2,2,106,6,0,1,0
868,11,0,0,2,117,13,1,2,0
868,12,0,0,2,110,14,0,2,0
868,13,0,0,1,100,16,1,2,0
868,14,1,2,5,99,4,0,2,0
868,15,2,3,4,124,1,1,2,0
868,16,1,1,3,127,5,0,2,0
868,17,1,3,3,117,5,1,2,0
868,18,0,0,1,114,18,0,2,0
868,19,0,1,1,114,9,1,2,0
868,20,2,3,4,112,3,0,2,1
868,21,1,2,4,122,4,1,3,1
868,22,1,1,2,107,2,0,3,0
868,23,1,2,4,110,2,1,3,0
868,24,0,1,3,121,10,0,3,0
868,25,2,2,2,117,1,1,3,0
868,26,1,2,3,115,4,0,3,0
868,27,0,0,3,128,12,1,3,0
868,28,1,1,2,98,2,0,3,0
868,29,0,1,1,114,10,1,3,0
868,30,0,1,1,124,6,0,3,0
868,31,1,1,1,118,4,1,4,0
868,32,1,1,2,113,3,0,4,0
868,33,0,1,2,116,7,1,4,0
868,34,0,1,4,108,9,0,4,1
868,35,0,0,3,119,11,1,4,1
868,36,0,2,5,126,7,0,4,0
868,37,2,3,6,130,3,1,4,1
868,38,1,1,1,109,5,0,4,0
868,39,2,3,5,117,1,1,4,0
868,40,0,0,1,112,18,0,4,0
868,41,0,0,2,120,15,1,5,0
868,42,1,3,4,130,1,0,5,0
868,43,0,0,3,115,14,1,5,0
868,44,0,0,1,118,12,0,5,0
868,45,0,1,3,118,7,1,5,0
869,1,1,2,2,110,2,1,1,0
869,2,0,2,2,85,9,0,1,0
869,3,2,4,5,112,1,1,1,0
869,4,1,1,2,117,3,0,1,1
869,5,1,1,2,117,5,1,1,0
869,6,1,2,2,127,3,0,1,0
869,7,1,1,4,128,4,1,1,0
869,8,1,1,1,115,2,0,1,0
869,9,0,2,2,133,7,1,1,0
869,10,0,2,2,106,7,0,1,1
869,11,0,0,2,117,14,1,2,0
869,12,0,0,2,110,15,0,2,0
869,13,0,0,1,100,17,1,2,0
869,14,1,2,4,99,5,0,2,0
869,15,1,3,4,124,2,1,2,1
869,16,0,1,3,127,6,0,2,0
869,17,0,2,3,117,6,1,2,0
869,18,0,0,1,114,19,0,2,0
869,19,0,1,1,114,10,1,2,0
869,20,2,4,5,113,1,0,2,0
869,21,2,3,5,123,1,1,3,1
869,22,1,1,2,107,3,0,3,0
869,23,1,2,4,110,3,1,3,0
869,24,0,0,3,121,11,0,3,0
869,25,2,2,2,117,2,1,3,0
869,26,1,1,3,115,5,0,3,1
869,27,0,0,3,128,13,1,3,0
869,28,1,1,2,98,3,0,3,0
869,29,0,0,1,114,11,1,3,0
869,30,0,1,1,124,7,0,3,0
869,31,1,1,1,118,5,1,4,0
869,32,1,1,1,113,4,0,4,0
869,33,0,1,2,116,8,1,4,1
869,34,1,2,5,109,1,0,4,0
869,35,1,1,4,120,1,1,4,0
869,36,0,1,5,126,8,0,4,0
869,37,3,4,7,131,1,1,4,0
869,38,0,1,1,109,6,0,4,0
869,39,2,3,5,117,2,1,4,0
869,40,0,0,1,112,19,0,4,0
869,41,0,0,2,120,16,1,5,0
869,42,1,2,3,130,2,0,5,0
869,43,0,0,3,115,15,1,5,0
869,44,0,0,1,118,13,0,5,0
